company,clause_id,text,Arbitration,Choice of Law,Content Removal,Jurisdiction,Law,Limitation of Liability,Termination,Unilateral Change,is_unfair
Skype,Skype_422,"you must send any notice of dispute to skype or its corporate affiliate at attn : legal department , microsoft corporation one microsoft way redmond , wa 98052-7329 .",0,0,0,0,0,0,0,0,0
Skype,Skype_423,"and to any other disputed party at its principal place of business in the usa , marked attn : legal department .",0,0,0,0,0,0,0,0,0
Skype,Skype_424,"the disputed party will send any notice of dispute to your address if it has it , or otherwise to your e-mail address on file .",0,0,0,0,0,0,0,0,0
Skype,Skype_425,"you and the disputed party will attempt to resolve any dispute through informal negotiation within 60 days from the date the notice of dispute is sent , after which you or the disputed party may commence arbitration .",0,0,0,0,0,0,0,0,0
Skype,Skype_426,"-lrb- c -rrb- you may also litigate any dispute in a small claims court in your county of residence , if the dispute meets all requirements to be heard in the small claims court .",0,0,0,0,0,0,0,0,0
Skype,Skype_427,you may litigate in a small claims court whether or not you negotiated informally first .,0,0,0,0,0,0,0,0,0
Skype,Skype_428,-lrb- d -rrb- binding arbitration .,0,0,0,0,0,0,0,0,0
Skype,Skype_429,"if you and a disputed party do not resolve any dispute by informal negotiation or in small claims court , any other effort to resolve the dispute will be conducted exclusively by binding arbitration governed by the united states federal arbitration act -lrb- `` faa '' -rrb- .",1,0,0,0,0,0,0,0,1
Skype,Skype_430,you are giving up the right to litigate -lrb- or participate in as a party or class member -rrb- all disputes in court before a judge or jury .,0,0,0,0,0,0,0,0,0
Skype,Skype_431,"instead , all disputes will be resolved before a neutral arbitrator , whose decision will be final except for a limited right of appeal under the faa .",0,0,0,0,0,0,0,0,0
Skype,Skype_432,any court with jurisdiction over the parties may enforce the arbitrator 's award .,0,0,0,0,0,0,0,0,0
Skype,Skype_433,-lrb- e -rrb- class action waiver .,0,0,0,0,0,0,0,0,0
Skype,Skype_434,any proceedings to resolve or litigate any dispute in any forum will be conducted solely on an individual basis .,0,0,0,0,0,0,0,0,0
Skype,Skype_435,"neither you nor a disputed party will seek to have any dispute heard as a class action , private attorney general action , or in any other proceeding in which either party acts or proposes to act in a representative capacity .",0,0,0,0,0,0,0,0,0
Skype,Skype_436,no arbitration or proceeding will be combined with another without the prior written consent of all parties to all affected arbitrations or proceedings .,0,0,0,0,0,0,0,0,0
Skype,Skype_437,-lrb- f -rrb- any arbitration will be conducted by the american arbitration association -lrb- the `` aaa '' -rrb- under its commercial arbitration rules .,0,0,0,0,0,0,0,0,0
Skype,Skype_438,"if you are an individual and use the software or products for personal or household use , or if the value of the dispute is $ 75,000 usd or less whether or not you are an individual or how you use them , its supplementary procedures for consumer-related disputes will also apply .",0,0,0,0,0,0,0,0,0
Skype,Skype_439,"for more information , see adr.org or call +1 -800 -778 -7879 .",0,0,0,0,0,0,0,0,0
Skype,Skype_440,"in a dispute involving $ 75,000 usd or less , skype will promptly reimburse your filing fees and pay the aaa 's and arbitrator 's fees .",0,0,0,0,0,0,0,0,0
Skype,Skype_441,"you and skype agree to the terms governing procedures , fees and incentives at go.microsoft.com/fwlink/?linkid=275219 .",0,0,0,0,0,0,0,0,0
Skype,Skype_442,"to commence arbitration , submit the form available at go.microsoft.com/fwlink/?linkid=275627 to the aaa .",0,0,0,0,0,0,0,0,0
Skype,Skype_443,"you agree to commence arbitration only in your county of residence , in santa clara county , california , or another disputed party 's principal place of business in the usa .",0,0,0,0,0,0,0,0,0
Skype,Skype_444,skype and other disputed parties agree to commence arbitration only in your county of residence .,0,0,0,0,0,0,0,0,0
Skype,Skype_445,"-lrb- g -rrb- to the extent permitted by law , any claim or dispute relating to your use of pay by mobile must be filed within one year in small claims court -lrb- paragraph 20.3 -lrb- c -rrb- -rrb- or in arbitration -lrb- paragraph 20.3 -lrb- d -rrb- -rrb- .",0,0,0,0,0,0,0,0,0
Skype,Skype_446,the one-year period begins when the claim or dispute first could be filed .,0,0,0,0,0,0,0,0,0
Skype,Skype_447,"if such a claim or dispute is not filed within one year , it is permanently barred .",0,0,0,0,0,0,0,0,0
Skype,Skype_448,-lrb- h -rrb- rejecting future arbitration changes .,0,0,0,0,0,0,0,0,0
Skype,Skype_449,you may reject any change skype makes to paragraph 20.3 -lrb- other than address changes -rrb- by sending us notice within 30 days of the change by u.s. mail to the address in paragraph 20.3 -lrb- b -rrb- .,0,0,0,0,0,0,0,0,0
Skype,Skype_450,"if you do , the most recent version of paragraph 20.3 before the change you rejected will apply .",0,0,0,0,0,0,0,0,0
Skype,Skype_451,"-lrb- i -rrb- if the class action waiver in paragraph 20.3 -lrb- e -rrb- is found to be illegal , invalid or unenforceable as to all or some parts of a dispute , then paragraph 20.3 will not apply to those parts .",0,0,0,0,0,0,0,0,0
Skype,Skype_452,"instead , those parts will be severed and proceed in a court of law , with the remaining parts proceeding in arbitration .",0,0,0,0,0,0,0,0,0
Skype,Skype_453,"if any other provision of paragraph 20.3 is found to be illegal , invalid or unenforceable , that provision will be severed with the remainder of paragraph 20.3 remaining in full force and effect .",0,0,0,0,0,0,0,0,0
Skype,Skype_454,"you expressly acknowledge that you have read these terms and understand the rights , obligations , terms and conditions set forth herein .",0,0,0,0,0,0,0,0,0
Skype,Skype_455,"by clicking on the accept button and/or continuing to install the software or use the software , products and/or skype websites , you expressly consent to be bound by its terms and conditions and grant to skype the rights set forth herein .",0,0,0,0,0,0,0,1,1
Skyscanner,Skyscanner_1,last updated : 5 january 2016,0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_2,"skyscanner -lrb- `` us '' , `` we '' or `` our '' as the context requires -rrb- is a global business providing instant online travel search services -lrb- including but not limited to flight , hotel and car hire price comparisons -rrb- and other travel related services -lrb- the `` skyscanner services '' -rrb- to users throughout the world via our websites , apps and other platforms -lrb- the `` skyscanner platforms '' -rrb- .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_3,"skyscanner is not a travel agent and is not responsible for providing , or for setting or controlling the prices applicable to , anyof the travel options or products -lrb- such as flights or hotels -rrb- which you may search for , find on and/or book via the skyscanner services or skyscanner platforms -lrb- `` third party travel products '' -rrb- .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_4,"all such third party travel products are provided by independent travel agents , airlines , hotels , tour operators or other third parties and are subject to the terms and conditions imposed by those third parties .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_5,"the skyscanner services and skyscanner platforms are provided by skyscanner limited , a private limited company incorporated and registered in england & wales with company number 04217916 .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_6,"our company details , including correspondence address and registered office , are available here .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_7,"these terms and conditions -lrb- `` terms '' -rrb- govern your access to and use of the skyscanner services and/or skyscanner platforms and , together with our privacy policy , constitute a legal agreement between you and skyscanner .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_8,"by downloading , accessing or otherwise using the skyscanner services and/or skyscanner platforms , you are confirming that you have read , understood and agreed to these terms and those of the privacy policy .",0,0,0,0,0,0,0,1,1
Skyscanner,Skyscanner_9,"some of the skyscanner services and/or platforms -lrb- for example , our ` skyscanner for business ' b2b products -rrb- impose different terms and conditions on your use of those services .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_10,"where that is the case , you will be clearly notified of that and will be required to confirm your acceptance of those terms and conditions , which will operate in place of or in conjunction with these terms as appropriate .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_11,we may amend these terms at any time at our discretion .,0,1,0,0,0,0,0,0,1
Skyscanner,Skyscanner_12,"if these terms are amended , we shall display the revised terms and conditions on or via the skyscanner services and/or skyscanner platforms and you will be deemed to have accepted any amendments if you continue using the skyscanner services and/or skyscanner platforms after the amendments are displayed .",0,0,0,0,0,0,0,1,1
Skyscanner,Skyscanner_13,if you do not accept all of these terms then you should not use the skyscanner services or skyscanner platforms .,0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_14,you may only use the skyscanner services and skyscanner platforms in compliance with applicable laws and for legitimate purposes .,0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_15,"in consideration of you agreeing to abide by these terms , we grant you a non-transferable , non-exclusive licence to download , access and use the skyscanner services and/or skyscanner platforms for your own personal , non-commercial purposes and for no other purpose .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_16,"in particular , we grant such licence to you subject to you agreeing that you shall not :",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_17,you may only use the skyscanner services and skyscanner platforms in compliance with applicable laws and for legitimate purposes .,0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_18,"in consideration of you agreeing to abide by these terms , we grant you a non-transferable , non-exclusive licence to download , access and use the skyscanner services and/or skyscanner platforms for your own personal , non-commercial purposes and for no other purpose .",0,0,0,0,0,0,0,0,0
Skyscanner,Skyscanner_19,"in particular , we grant such licence to you subject to you agreeing that you shall not :",0,0,0,0,0,0,0,0,0
